Commodity,Year,Attribute,Value
Canned tuna: Per capita availability adjusted for loss,2012,Retail weight-Lbs/year,2.339515909
Canned tuna: Per capita availability adjusted for loss,2013,Retail weight-Lbs/year,2.295327264
Canned tuna: Per capita availability adjusted for loss,2014,Retail weight-Lbs/year,2.285162152
Canned tuna: Per capita availability adjusted for loss,2015,Retail weight-Lbs/year,2.19403016
Canned tuna: Per capita availability adjusted for loss,2016,Retail weight-Lbs/year,2.076364342
Canned tuna: Per capita availability adjusted for loss,2017,Retail weight-Lbs/year,2.060232401
Canned tuna: Per capita availability adjusted for loss,2018,Retail weight-Lbs/year,2.104464801
Canned tuna: Per capita availability adjusted for loss,1970,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1971,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1972,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1973,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1974,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1975,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1976,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1977,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1978,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1979,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1980,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1981,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1982,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1983,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1984,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1985,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1986,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1987,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1988,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1989,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1990,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1991,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1992,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1993,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1994,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1995,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1996,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1997,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1998,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1999,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2000,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2001,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2002,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2003,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2004,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2005,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2006,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2007,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2008,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2009,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2010,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2011,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2012,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2013,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2014,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2015,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2016,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2017,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,2018,Loss from retail/ institutional to consumer level-Percent,6
Canned tuna: Per capita availability adjusted for loss,1970,Consumer weight-Lbs/year,2.319606734
Canned tuna: Per capita availability adjusted for loss,1971,Consumer weight-Lbs/year,2.24972431
Canned tuna: Per capita availability adjusted for loss,1972,Consumer weight-Lbs/year,2.745264321
Canned tuna: Per capita availability adjusted for loss,1973,Consumer weight-Lbs/year,2.892184853
Canned tuna: Per capita availability adjusted for loss,1974,Consumer weight-Lbs/year,2.918626727
Canned tuna: Per capita availability adjusted for loss,1975,Consumer weight-Lbs/year,2.676723479
Canned tuna: Per capita availability adjusted for loss,1976,Consumer weight-Lbs/year,2.660031646
Canned tuna: Per capita availability adjusted for loss,1977,Consumer weight-Lbs/year,2.586462888
Canned tuna: Per capita availability adjusted for loss,1978,Consumer weight-Lbs/year,3.070197902
Canned tuna: Per capita availability adjusted for loss,1979,Consumer weight-Lbs/year,3.003088134
Canned tuna: Per capita availability adjusted for loss,1980,Consumer weight-Lbs/year,2.794498652
Canned tuna: Per capita availability adjusted for loss,1981,Consumer weight-Lbs/year,2.795891567
Canned tuna: Per capita availability adjusted for loss,1982,Consumer weight-Lbs/year,2.611246059
Canned tuna: Per capita availability adjusted for loss,1983,Consumer weight-Lbs/year,2.984801991
Canned tuna: Per capita availability adjusted for loss,1984,Consumer weight-Lbs/year,2.986866823
Canned tuna: Per capita availability adjusted for loss,1985,Consumer weight-Lbs/year,3.078594013
Canned tuna: Per capita availability adjusted for loss,1986,Consumer weight-Lbs/year,3.363127517
Canned tuna: Per capita availability adjusted for loss,1987,Consumer weight-Lbs/year,3.275234345
Canned tuna: Per capita availability adjusted for loss,1988,Consumer weight-Lbs/year,3.37220075
Canned tuna: Per capita availability adjusted for loss,1989,Consumer weight-Lbs/year,3.655990491
Canned tuna: Per capita availability adjusted for loss,1990,Consumer weight-Lbs/year,3.461132522
Canned tuna: Per capita availability adjusted for loss,1991,Consumer weight-Lbs/year,3.355911209
Canned tuna: Per capita availability adjusted for loss,1992,Consumer weight-Lbs/year,3.245618816
Canned tuna: Per capita availability adjusted for loss,1993,Consumer weight-Lbs/year,3.243434324
Canned tuna: Per capita availability adjusted for loss,1994,Consumer weight-Lbs/year,3.054404106
Canned tuna: Per capita availability adjusted for loss,1995,Consumer weight-Lbs/year,3.135014275
Canned tuna: Per capita availability adjusted for loss,1996,Consumer weight-Lbs/year,2.917598371
Canned tuna: Per capita availability adjusted for loss,1997,Consumer weight-Lbs/year,2.84501964
Canned tuna: Per capita availability adjusted for loss,1998,Consumer weight-Lbs/year,3.115006428
Canned tuna: Per capita availability adjusted for loss,1999,Consumer weight-Lbs/year,3.106464491
Canned tuna: Per capita availability adjusted for loss,2000,Consumer weight-Lbs/year,3.295500823
Canned tuna: Per capita availability adjusted for loss,2001,Consumer weight-Lbs/year,2.711516105
Canned tuna: Per capita availability adjusted for loss,2002,Consumer weight-Lbs/year,2.903804268
Canned tuna: Per capita availability adjusted for loss,2003,Consumer weight-Lbs/year,3.17406355
Canned tuna: Per capita availability adjusted for loss,2004,Consumer weight-Lbs/year,3.090909137
Canned tuna: Per capita availability adjusted for loss,2005,Consumer weight-Lbs/year,2.903916366
Canned tuna: Per capita availability adjusted for loss,2006,Consumer weight-Lbs/year,2.697428969
Canned tuna: Per capita availability adjusted for loss,2007,Consumer weight-Lbs/year,2.527384438
Canned tuna: Per capita availability adjusted for loss,2008,Consumer weight-Lbs/year,2.615242308
Canned tuna: Per capita availability adjusted for loss,2009,Consumer weight-Lbs/year,2.332882467
Canned tuna: Per capita availability adjusted for loss,2010,Consumer weight-Lbs/year,2.531015571
Canned tuna: Per capita availability adjusted for loss,2011,Consumer weight-Lbs/year,2.374301077
Canned tuna: Per capita availability adjusted for loss,2012,Consumer weight-Lbs/year,2.199144954
Canned tuna: Per capita availability adjusted for loss,2013,Consumer weight-Lbs/year,2.157607629
Canned tuna: Per capita availability adjusted for loss,2014,Consumer weight-Lbs/year,2.148052423
Canned tuna: Per capita availability adjusted for loss,2015,Consumer weight-Lbs/year,2.062388351
Canned tuna: Per capita availability adjusted for loss,2016,Consumer weight-Lbs/year,1.951782482
Canned tuna: Per capita availability adjusted for loss,2017,Consumer weight-Lbs/year,1.936618457
Canned tuna: Per capita availability adjusted for loss,2018,Consumer weight-Lbs/year,1.978196913
Canned tuna: Per capita availability adjusted for loss,1970,Loss at consumer level-Nonedible share-Percent,0
Canned tuna: Per capita availability adjusted for loss,1971,Loss at consumer level-Nonedible share-Percent,0
Canned tuna: Per capita availability adjusted for loss,1972,Loss at consumer level-Nonedible share-Percent,0
Canned tuna: Per capita availability adjusted for loss,1973,Loss at consumer level-Nonedible share-Percent,0
Canned tuna: Per capita availability adjusted for loss,1974,Loss at consumer level-Nonedible share-Percent,0
